
央视频道,#genre#
天津卫视,http://221.2.148.205:8154/tsfile/live/0135_1.m3u8
天津卫视,http://222.82.207.91:8188/udp/238.125.5.13:5140
天津卫视,http://223.167.230.129:4022/rtp/239.45.1.124:5140
天津卫视,http://223.198.240.15:4000/rtp/239.253.64.198:5140
天津卫视,http://27.191.200.205:19999/rtp/239.254.200.54:1234
天津卫视,http://36.46.98.40:8025/rtp/239.112.205.74:5140
天津卫视,http://58.46.30.29:8188/udp/239.76.246.185:1234
天津卫视,http://58.46.30.29:8188/udp/239.76.251.92:9000
天津卫视,http://58.46.30.29:8188/udp/239.76.253.185:9000
天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://61.159.134.127:4022/rtp/238.255.2.99:5999
天津卫视,http://61.159.134.76:4022/rtp/238.255.2.99:5999
天津卫视,http://61.159.135.161:18000/rtp/238.255.2.99:5999
天津卫视,http://61.184.46.85:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://gfr.x3322.net:9901/tsfile/live/1090_1.m3u8
宁夏卫视,http://106.118.20.156:8188/rtp/239.254.200.87:8124
宁夏卫视,http://106.120.13.167:4022/rtp/225.1.8.159:8124
宁夏卫视,http://106.59.3.158:55555/rtp/239.200.200.60:8308
宁夏卫视,http://106.59.3.175:55555/rtp/239.200.200.60:8308
宁夏卫视,http://111.113.89.137:2000/rtp/239.121.4.94:8538
宁夏卫视,http://111.162.207.134:8686/rtp/225.1.1.56:5002
宁夏卫视,http://112.46.85.60:8009/hls/52/index.m3u8
宁夏卫视,http://113.25.252.226:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://114.100.195.213:4022/rtp/238.1.78.109:6744
宁夏卫视,http://114.254.38.135:18888/rtp/239.3.1.46:8124
宁夏卫视,http://115.171.216.102:4000/rtp/225.1.8.159:8124
宁夏卫视,http://115.171.216.39:4000/rtp/225.1.8.159:8124
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8?key=txiptv
宁夏卫视,http://171.104.106.97:50112/udp/239.81.0.60:4056
宁夏卫视,http://221.2.148.205:8154/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://223.167.230.129:4022/rtp/239.45.1.213:5140
宁夏卫视,http://223.198.240.15:4000/rtp/239.253.64.89:5140
宁夏卫视,http://27.191.200.205:19999/rtp/239.254.200.87:8124
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8
宁夏卫视,http://36.46.98.40:8025/rtp/239.112.205.49:5140
宁夏卫视,http://61.159.134.127:4022/rtp/238.255.2.75:5999
宁夏卫视,http://61.159.134.76:4022/rtp/238.255.2.75:5999
宁夏卫视,http://61.159.135.161:18000/rtp/238.255.2.75:5999
宁夏卫视,http://genglei.8866.org:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86
安多卫视,http://61.159.134.127:4022/rtp/238.255.2.189:5999
安多卫视,http://61.159.134.76:4022/rtp/238.255.2.189:5999
安多卫视,http://61.159.135.161:18000/rtp/238.255.2.189:5999
安徽卫视,http://1.195.203.146:8822/rtp/239.16.20.75:10750
安徽卫视,http://106.118.20.156:8188/rtp/239.254.200.163:6000
安徽卫视,http://106.120.13.167:4022/udp/225.1.8.52:8064
安徽卫视,http://106.59.3.158:55555/udp/239.200.200.129:8720
安徽卫视,http://106.59.3.175:55555/udp/239.200.200.129:8720
安徽卫视,http://111.113.89.137:2000/rtp/239.121.4.161:8950
安徽卫视,http://111.162.207.134:8686/rtp/225.1.1.127:5002
安徽卫视,http://111.221.137.155:44330/tsfile/live/0120_1.m3u8?key=txiptv
安徽卫视,http://112.46.85.60:8009/hls/42/index.m3u8
安徽卫视,http://112.6.239.227:8207/hls/19/index.m3u8
安徽卫视,http://113.119.26.79:58888/udp/239.77.1.92:5146
安徽卫视,http://114.100.195.213:4022/rtp/238.1.78.150:7072
安徽卫视,http://114.100.195.213:4022/rtp/238.1.79.27:4328
安徽卫视,http://114.254.38.135:18888/rtp/239.3.1.211:8064
安徽卫视,http://115.171.216.102:4000/udp/225.1.8.52:8064
安徽卫视,http://115.171.216.39:4000/udp/225.1.8.52:8064
安徽卫视,http://118.180.142.124:65535/udp/239.255.30.84:8231
安徽卫视,http://118.78.196.250:55555/rtp/226.0.2.145:9072
安徽卫视,http://120.238.94.10:9901/tsfile/live/1060_1.m3u8?key=txiptv
安徽卫视,http://123.145.7.136:8005/udp/225.0.4.133:7980
安徽卫视,http://123.145.8.108:8001/udp/225.0.4.133:7980
安徽卫视,http://123.145.8.108:8005/udp/225.0.4.133:7980
安徽卫视,http://144.255.32.94:8288/udp/239.21.1.159:5002
安徽卫视,http://171.104.106.97:50112/udp/239.81.0.211:4056
安徽卫视,http://171.113.212.67:4022/rtp/239.69.1.70:10060
安徽卫视,http://171.213.146.112:8188/udp/239.93.1.106:5140
安徽卫视,http://171.213.149.77:8188/udp/239.93.1.106:5140
安徽卫视,http://171.213.239.242:8188/udp/239.93.1.106:5140
安徽卫视,http://180.105.201.157:9981/rtp/239.49.8.204:6000
安徽卫视,http://183.236.43.98:4013/udp/239.77.1.92:5146
安徽卫视,http://220.176.218.113:9000/udp/239.252.220.83:5140
安徽卫视,http://222.82.207.91:8188/udp/238.125.5.9:5140
安徽卫视,http://223.167.230.129:4022/rtp/239.45.1.120:5140
安徽卫视,http://223.198.240.15:4000/rtp/239.253.64.129:5140
安徽卫视,http://27.191.200.205:19999/rtp/239.254.200.163:6000
安徽卫视,http://36.46.98.40:8025/rtp/239.112.205.72:5140
安徽卫视,http://39.77.27.74:4002/rtp/239.253.254.87:8000
安徽卫视,http://58.46.30.29:8188/udp/239.76.245.196:1234
安徽卫视,http://58.46.30.29:8188/udp/239.76.252.196:9000
安徽卫视,http://61.159.134.127:4022/rtp/238.255.2.101:5999
安徽卫视,http://61.159.134.76:4022/rtp/238.255.2.101:5999
安徽卫视,http://61.159.135.161:18000/rtp/238.255.2.101:5999
安徽卫视,http://gfr.x3322.net:9901/tsfile/live/1092_1.m3u8
安徽卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8
山东卫视,http://1.195.203.146:8822/rtp/239.16.20.80:10800
山东卫视,http://106.118.20.156:8188/rtp/239.254.200.55:8052
山东卫视,http://106.120.13.167:4022/udp/225.1.8.50:8052
山东卫视,http://106.59.3.158:55555/rtp/239.200.200.168:8748
山东卫视,http://106.59.3.175:55555/rtp/239.200.200.168:8748
山东卫视,http://111.113.89.137:2000/rtp/239.121.4.162:8956
山东卫视,http://111.221.137.155:44330/tsfile/live/0121_2.m3u8?key=txiptv
山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8
山东卫视,http://112.46.85.60:8009/hls/40/index.m3u8
山东卫视,http://112.6.239.227:8207/hls/15/index.m3u8
山东卫视,http://113.119.26.79:58888/udp/239.77.1.142:5146
山东卫视,http://114.100.195.213:4022/rtp/238.1.78.169:7224
山东卫视,http://114.254.38.135:18888/rtp/239.3.1.209:8052
山东卫视,http://115.171.216.102:4000/udp/225.1.8.50:8052
山东卫视,http://115.171.216.39:4000/udp/225.1.8.50:8052
山东卫视,http://118.180.142.124:65535/udp/239.255.30.139:8231
山东卫视,http://118.78.196.250:55555/rtp/226.0.2.149:9104
山东卫视,http://120.238.94.10:9901/tsfile/live/1052_1.m3u8?key=txiptv
山东卫视,http://123.145.7.136:8005/udp/225.0.4.199:7980
山东卫视,http://123.145.8.108:8001/udp/225.0.4.199:7980
山东卫视,http://123.145.8.108:8005/udp/225.0.4.199:7980
山东卫视,http://144.255.32.94:8288/udp/239.21.1.87:5002
山东卫视,http://153.0.171.163:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.104.106.97:50112/udp/239.81.0.114:4056
山东卫视,http://171.113.212.67:4022/rtp/239.69.1.69:10054
山东卫视,http://171.213.146.112:8188/udp/239.93.0.168:5140
山东卫视,http://171.213.149.77:8188/udp/239.93.0.168:5140
山东卫视,http://171.213.239.242:8188/udp/239.93.0.168:5140
山东卫视,http://180.105.201.157:9981/rtp/239.49.8.146:6000
山东卫视,http://180.105.201.157:9981/rtp/239.49.8.7:9306
山东卫视,http://183.236.43.98:4013/udp/239.77.1.142:5146
山东卫视,http://218.17.33.178:53290/tsfile/live/0131_1.m3u8?key=txiptv
山东卫视,http://219.145.59.166:8888/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://220.176.218.113:9000/udp/239.252.219.228:5140
山东卫视,http://222.82.207.91:8188/udp/238.125.5.11:5140
山东卫视,http://223.167.230.129:4022/rtp/239.45.3.238:5140
山东卫视,http://223.198.240.15:4000/rtp/239.253.64.208:5140
山东卫视,http://27.191.200.205:19999/rtp/239.254.200.55:8052
山东卫视,http://36.32.174.67:60080/newlive/live/hls/42/live.m3u8
山东卫视,http://36.46.98.40:8025/rtp/239.112.205.70:5140
山东卫视,http://39.77.27.74:4002/rtp/239.253.254.78:8000
山东卫视,http://58.46.30.29:8188/udp/239.76.246.195:1234
山东卫视,http://58.46.30.29:8188/udp/239.76.253.195:9000
山东卫视,http://60.174.40.117:85/tsfile/live/1036_1.m3u8?key=txiptv
山东卫视,http://61.159.134.127:4022/rtp/238.255.2.97:5999
山东卫视,http://61.159.134.76:4022/rtp/238.255.2.97:5999
山东卫视,http://61.159.135.161:18000/rtp/238.255.2.97:5999
山东卫视,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
山东卫视,https://zby.130519.xyz/PLTV/11/224/3221225733/index.m3u8
山东教育卫视,http://106.118.20.156:8188/rtp/239.254.200.247:4120
山东教育卫视,http://106.120.13.167:4022/rtp/225.1.8.190:4120
山东教育卫视,http://106.59.3.158:55555/rtp/239.200.201.77:8132
山东教育卫视,http://106.59.3.175:55555/rtp/239.200.201.77:8132
山东教育卫视,http://111.162.207.134:8686/rtp/225.1.2.118:5002
山东教育卫视,http://114.254.38.135:18888/rtp/239.3.1.52:4120
山东教育卫视,http://115.171.216.102:4000/rtp/225.1.8.190:4120
山东教育卫视,http://115.171.216.39:4000/rtp/225.1.8.190:4120
山东教育卫视,http://144.255.32.94:8288/udp/239.21.1.169:5002
山东教育卫视,http://171.104.106.97:50112/udp/239.81.0.93:4056
山东教育卫视,http://220.176.218.113:9000/rtp/239.252.219.74:5140
山东教育卫视,http://223.198.240.15:4000/rtp/239.253.64.241:5140
山东教育卫视,http://27.191.200.205:19999/rtp/239.254.200.247:4120
山东教育卫视,http://36.46.98.40:8025/rtp/239.109.205.91:8664
山东教育卫视,http://39.77.27.74:4002/rtp/239.253.254.59:8000
山东教育卫视,http://61.159.134.127:4022/rtp/238.255.2.79:5999
山东教育卫视,http://61.159.134.76:4022/rtp/238.255.2.79:5999
山东教育卫视,http://61.159.135.161:18000/rtp/238.255.2.79:5999
山西卫视,http://106.118.20.156:8188/rtp/239.254.200.83:8172
山西卫视,http://106.120.13.167:4022/rtp/225.1.8.155:8172
山西卫视,http://106.59.3.158:55555/rtp/239.200.200.56:8292
山西卫视,http://106.59.3.175:55555/rtp/239.200.200.56:8292
山西卫视,http://111.162.207.134:8686/rtp/225.1.1.50:5002
山西卫视,http://112.27.235.94:8000/hls/45/index.m3u8
山西卫视,http://112.46.85.60:8009/hls/49/index.m3u8
山西卫视,http://112.6.239.227:8207/hls/26/index.m3u8
山西卫视,http://114.100.195.213:4022/rtp/238.1.78.95:6632
山西卫视,http://114.254.38.135:18888/rtp/239.3.1.42:8172
山西卫视,http://115.171.216.102:4000/rtp/225.1.8.155:8172
山西卫视,http://115.171.216.39:4000/rtp/225.1.8.155:8172
山西卫视,http://118.78.196.250:55555/rtp/226.0.2.152:9128
山西卫视,http://120.238.94.10:9901/tsfile/live/1071_1.m3u8?key=txiptv
山西卫视,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8
山西卫视,http://171.104.106.97:50112/udp/239.81.0.49:4056
山西卫视,http://180.105.201.157:9981/rtp/239.49.1.51:6000
山西卫视,http://220.176.218.113:9000/rtp/239.252.219.27:5140
山西卫视,http://221.2.148.205:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://223.167.230.129:4022/rtp/239.45.1.229:5140
山西卫视,http://223.198.240.15:4000/rtp/239.253.64.31:5140
山西卫视,http://27.191.200.205:19999/rtp/239.254.200.83:8172
山西卫视,http://36.32.174.67:60080/newlive/live/hls/43/live.m3u8
山西卫视,http://36.46.98.40:8025/rtp/239.112.205.46:5140
山西卫视,http://60.174.40.117:85/tsfile/live/0118_1.m3u8?key=txiptv
山西卫视,http://61.159.134.127:4022/rtp/238.255.2.71:5999
山西卫视,http://61.159.134.76:4022/rtp/238.255.2.71:5999
山西卫视,http://61.159.135.161:18000/rtp/238.255.2.71:5999
山西卫视,http://genglei.8866.org:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://sh.lnott.top:880/dx39.m3u8
山西卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E8%A5%BF%E5%8D%AB%E8%A7%86
广东卫视,http://1.195.203.146:8822/rtp/239.16.20.98:10980
广东卫视,http://106.118.20.156:8188/rtp/239.254.200.56:8048
广东卫视,http://106.120.13.167:4022/udp/225.1.8.49:8048
广东卫视,http://106.59.3.158:55555/udp/239.200.201.35:8768
广东卫视,http://106.59.3.175:55555/udp/239.200.201.35:8768
广东卫视,http://111.113.89.137:2000/rtp/239.121.4.118:8690
广东卫视,http://111.162.207.134:8686/rtp/225.1.1.116:5002
广东卫视,http://111.221.137.155:44330/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8
广东卫视,http://112.46.85.60:8009/hls/36/index.m3u8
广东卫视,http://112.6.239.227:8207/hls/22/index.m3u8
广东卫视,http://113.119.26.79:58888/udp/239.77.0.166:5146
广东卫视,http://113.119.26.79:58888/udp/239.77.1.152:5146
广东卫视,http://113.119.26.79:58888/udp/239.77.1.19:5146
广东卫视,http://114.100.195.213:4022/rtp/238.1.78.161:7160
广东卫视,http://114.254.38.135:18888/rtp/239.3.1.142:8048
广东卫视,http://115.171.216.102:4000/udp/225.1.8.49:8048
广东卫视,http://115.171.216.39:4000/udp/225.1.8.49:8048
广东卫视,http://118.180.142.124:65535/udp/239.255.30.134:8231
广东卫视,http://118.78.196.250:55555/rtp/226.0.2.146:9080
广东卫视,http://123.145.7.136:8005/udp/225.0.4.84:7980
广东卫视,http://123.145.8.108:8001/udp/225.0.4.84:7980
广东卫视,http://123.145.8.108:8005/udp/225.0.4.84:7980
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
广东卫视,http://144.255.32.94:8288/udp/239.21.1.92:5002
广东卫视,http://171.104.106.97:50112/udp/239.81.0.104:4056
广东卫视,http://171.113.212.67:4022/rtp/239.254.96.140:8914
广东卫视,http://171.213.146.112:8188/udp/239.93.0.181:5140
广东卫视,http://171.213.149.77:8188/udp/239.93.0.181:5140
广东卫视,http://171.213.239.242:8188/udp/239.93.0.181:5140
广东卫视,http://180.105.201.157:9981/rtp/239.49.8.13:9422
广东卫视,http://180.105.201.157:9981/rtp/239.49.8.143:6000
广东卫视,http://183.236.43.98:4013/udp/239.77.0.166:5146
广东卫视,http://183.236.43.98:4013/udp/239.77.1.152:5146
广东卫视,http://183.236.43.98:4013/udp/239.77.1.19:5146
广东卫视,http://220.176.218.113:9000/udp/239.252.219.213:5140
广东卫视,http://222.82.207.91:8188/udp/238.125.5.12:5140
广东卫视,http://223.167.230.129:4022/rtp/239.45.3.230:5140
广东卫视,http://223.198.240.15:4000/rtp/239.253.64.200:5140
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://27.191.200.205:19999/rtp/239.254.200.56:8048
广东卫视,http://36.46.98.40:8025/rtp/239.112.205.66:5140
广东卫视,http://39.77.27.74:4002/rtp/239.253.254.90:8000
广东卫视,http://58.46.30.29:8188/udp/239.76.245.189:1234
广东卫视,http://58.46.30.29:8188/udp/239.76.252.189:9000
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://61.159.134.127:4022/rtp/238.255.2.59:5999
广东卫视,http://61.159.134.76:4022/rtp/238.255.2.59:5999
广东卫视,http://61.159.135.161:18000/rtp/238.255.2.59:5999
广东卫视,http://pa.kuangdeng.top:8081/hls/17/index.m3u8
广东卫视,https://shyd.695847.xyz/cms001/ch00000090990000001032/index.m3u8?IAS
广西卫视,http://1.195.203.146:8822/rtp/239.16.20.84:10840
广西卫视,http://106.118.20.156:8188/rtp/239.254.200.80:8300
广西卫视,http://106.120.13.167:4022/rtp/225.1.8.152:8300
广西卫视,http://106.59.3.158:55555/rtp/239.200.200.53:8280
广西卫视,http://106.59.3.175:55555/rtp/239.200.200.53:8280
广西卫视,http://111.162.207.134:8686/rtp/225.1.2.81:5002
广西卫视,http://112.46.85.60:8009/hls/53/index.m3u8
广西卫视,http://112.6.239.227:8207/hls/32/index.m3u8
广西卫视,http://113.119.26.79:58888/udp/239.253.43.36:5146
广西卫视,http://114.100.195.213:4022/rtp/238.1.78.70:6432
广西卫视,http://114.254.38.135:18888/rtp/239.3.1.39:8300
广西卫视,http://115.171.216.102:4000/rtp/225.1.8.152:8300
广西卫视,http://115.171.216.39:4000/rtp/225.1.8.152:8300
广西卫视,http://118.180.142.124:65535/udp/239.255.29.4:8231
广西卫视,http://118.78.196.250:55555/rtp/226.0.2.231:9760
广西卫视,http://120.238.94.10:9901/tsfile/live/1067_1.m3u8?key=txiptv
广西卫视,http://171.104.106.97:50112/udp/239.81.0.107:4056
广西卫视,http://171.113.212.67:4022/rtp/239.69.1.191:10788
广西卫视,http://171.213.146.112:8188/udp/239.93.42.46:5140
广西卫视,http://171.213.149.77:8188/udp/239.93.42.46:5140
广西卫视,http://171.213.239.242:8188/udp/239.93.42.46:5140
广西卫视,http://180.105.201.157:9981/rtp/239.49.1.40:6000
广西卫视,http://183.236.43.98:4013/udp/239.253.43.36:5146
广西卫视,http://220.176.218.113:9000/udp/239.252.219.183:5140
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8
广西卫视,http://222.82.207.91:8188/udp/238.125.5.105:5140
广西卫视,http://223.167.230.129:4022/rtp/239.45.0.5:5140
广西卫视,http://223.198.240.15:4000/rtp/239.253.64.45:5140
广西卫视,http://223.241.247.214:9901/tsfile/live/0113_1.m3u8
广西卫视,http://27.191.200.205:19999/rtp/239.254.200.80:8300
广西卫视,http://36.46.98.40:8025/rtp/239.112.205.51:5140
广西卫视,http://39.77.27.74:4002/rtp/239.253.254.197:8000
广西卫视,http://58.46.30.29:8188/udp/239.76.254.54:9000
广西卫视,http://61.159.134.127:4022/rtp/238.255.2.64:5999
广西卫视,http://61.159.134.76:4022/rtp/238.255.2.64:5999
广西卫视,http://61.159.135.161:18000/rtp/238.255.2.64:5999
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8
广西卫视,http://genglei.8866.org:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://iptv.catvod.com/live.php?id=%E5%B9%BF%E8%A5%BF%E5%8D%AB%E8%A7%86
康巴卫视,http://171.213.146.112:8188/udp/239.93.0.41:5140
康巴卫视,http://171.213.149.77:8188/udp/239.93.0.41:5140
康巴卫视,http://171.213.239.242:8188/udp/239.93.0.41:5140
康巴卫视,http://223.167.230.129:4022/rtp/239.45.1.251:5140
康巴卫视,http://61.159.134.127:4022/rtp/238.255.2.140:5999
康巴卫视,http://61.159.134.76:4022/rtp/238.255.2.140:5999
康巴卫视,http://61.159.135.161:18000/rtp/238.255.2.140:5999
延边卫视,http://61.159.134.127:4022/rtp/238.255.2.204:5999
延边卫视,http://61.159.134.76:4022/rtp/238.255.2.204:5999
延边卫视,http://61.159.135.161:18000/rtp/238.255.2.204:5999
延边卫视,http://fxgm.fxjf.work:19901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://106.118.20.156:8188/rtp/239.254.200.89:8160
新疆卫视,http://106.120.13.167:4022/rtp/225.1.8.161:8160
新疆卫视,http://106.59.3.158:55555/rtp/239.200.200.62:8316
新疆卫视,http://106.59.3.175:55555/rtp/239.200.200.62:8316
新疆卫视,http://111.162.207.134:8686/rtp/225.1.1.35:5002
新疆卫视,http://112.46.85.60:8009/hls/61/index.m3u8
新疆卫视,http://114.100.195.213:4022/rtp/238.1.78.110:6752
新疆卫视,http://114.254.38.135:18888/rtp/239.3.1.48:8160
新疆卫视,http://115.171.216.102:4000/rtp/225.1.8.161:8160
新疆卫视,http://115.171.216.39:4000/rtp/225.1.8.161:8160
新疆卫视,http://171.104.106.97:50112/udp/239.81.0.46:4056
新疆卫视,http://219.146.95.58:59902/tsfile/live/0110_1.m3u8
新疆卫视,http://220.176.218.113:9000/rtp/239.252.219.100:5140
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://222.169.85.8:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://222.82.207.91:8188/udp/238.125.3.174:5140
新疆卫视,http://223.167.230.129:4022/rtp/239.45.1.116:5140
新疆卫视,http://223.198.240.15:4000/rtp/239.253.64.146:5140
新疆卫视,http://27.191.200.205:19999/rtp/239.254.200.89:8160
新疆卫视,http://36.46.98.40:8025/rtp/239.112.205.56:5140
新疆卫视,http://61.159.134.127:4022/rtp/238.255.2.163:5999
新疆卫视,http://61.159.134.127:4022/rtp/238.255.2.66:5999
新疆卫视,http://61.159.134.76:4022/rtp/238.255.2.163:5999
新疆卫视,http://61.159.134.76:4022/rtp/238.255.2.66:5999
新疆卫视,http://61.159.135.161:18000/rtp/238.255.2.163:5999
新疆卫视,http://61.159.135.161:18000/rtp/238.255.2.66:5999
新疆卫视,http://live.wjyanghu.com/live/CH1.m3u8
旅游卫视,http://123.129.70.178:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
早期教育,http://106.118.20.156:8188/rtp/239.254.201.230:7253
早期教育,http://111.162.207.134:8686/rtp/225.1.2.207:5002
早期教育,http://113.119.26.79:58888/udp/239.77.0.180:5146
早期教育,http://118.78.196.250:55555/rtp/226.0.2.99:8704
早期教育,http://183.236.43.98:4013/udp/239.77.0.180:5146
早期教育,http://27.191.200.205:19999/rtp/239.254.201.230:7253
早期教育,http://58.46.30.29:8188/udp/239.76.254.202:9000
星空卫视,http://111.221.137.155:44330/tsfile/live/0139_1.m3u8?key=txiptv
星空卫视,http://122.53.222.9:9981/stream/channelid/2084767267?profile=pass
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
江苏卫视,http://1.195.203.146:8822/rtp/239.16.20.74:10740
江苏卫视,http://106.118.20.156:8188/rtp/239.254.200.51:8028
江苏卫视,http://106.120.13.167:4022/udp/225.1.8.44:8028
江苏卫视,http://106.59.3.158:55555/udp/239.200.200.7:8028
江苏卫视,http://106.59.3.175:55555/udp/239.200.200.7:8028
江苏卫视,http://111.113.89.137:2000/rtp/239.121.4.115:8672
江苏卫视,http://111.162.207.134:8686/rtp/225.1.1.126:5002
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
江苏卫视,http://113.119.26.79:58888/udp/239.77.1.18:5146
江苏卫视,http://114.100.195.213:4022/rtp/238.1.78.165:7192
江苏卫视,http://114.254.38.135:18888/rtp/239.3.1.135:8028
江苏卫视,http://115.171.216.102:4000/udp/225.1.8.44:8028
江苏卫视,http://115.171.216.39:4000/udp/225.1.8.44:8028
江苏卫视,http://118.180.142.124:65535/udp/239.255.30.131:8231
江苏卫视,http://118.78.196.250:55555/rtp/226.0.2.176:9320
江苏卫视,http://120.238.94.10:9901/tsfile/live/1045_1.m3u8?key=txiptv
江苏卫视,http://123.145.7.136:8005/udp/225.0.4.79:7980
江苏卫视,http://123.145.8.108:8001/udp/225.0.4.79:7980
江苏卫视,http://123.145.8.108:8005/udp/225.0.4.79:7980
江苏卫视,http://144.255.32.94:8288/udp/239.21.1.89:5002
江苏卫视,http://171.104.106.97:50112/udp/239.81.0.106:4056
江苏卫视,http://171.113.212.67:4022/rtp/239.254.96.144:8938
江苏卫视,http://171.213.146.112:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.149.77:8188/udp/239.93.0.89:5140
江苏卫视,http://171.213.239.242:8188/udp/239.93.0.89:5140
江苏卫视,http://180.105.201.157:9981/rtp/239.49.8.138:6000
江苏卫视,http://180.105.201.157:9981/rtp/239.49.8.16:9602
江苏卫视,http://183.236.43.98:4013/udp/239.77.1.18:5146
江苏卫视,http://220.176.218.113:9000/udp/239.252.219.214:5140
江苏卫视,http://221.2.148.205:8154/tsfile/live/0127_1.m3u8
江苏卫视,http://221.2.148.205:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://222.82.207.91:8188/udp/238.125.5.6:5140
江苏卫视,http://223.105.252.60/PLTV/4/224/3221228099/index.m3u8?servicetype=1
江苏卫视,http://223.167.230.129:4022/rtp/239.45.3.177:5140
江苏卫视,http://223.198.240.15:4000/rtp/239.253.64.202:5140
江苏卫视,http://27.191.200.205:19999/rtp/239.254.200.51:8028
江苏卫视,http://36.46.98.40:8025/rtp/239.112.205.63:5140
江苏卫视,http://39.77.27.74:4002/rtp/239.253.254.83:8000
江苏卫视,http://58.46.30.29:8188/udp/239.76.246.181:1234
江苏卫视,http://58.46.30.29:8188/udp/239.76.251.89:9000
江苏卫视,http://58.46.30.29:8188/udp/239.76.253.181:9000
江苏卫视,http://61.159.134.127:4022/rtp/238.255.2.104:5999
江苏卫视,http://61.159.134.76:4022/rtp/238.255.2.104:5999
江苏卫视,http://61.159.135.161:18000/rtp/238.255.2.104:5999
江苏卫视,http://gfr.x3322.net:9901/tsfile/live/1086_1.m3u8
江苏卫视,http://sh.lnott.top:880/dx33.m3u8
江苏卫视,https://svipsvip.ffzyread1.com/20250101/34720_0d5e4b60/index.m3u8
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8
江西卫视,http://1.195.203.146:8822/rtp/239.16.20.89:10890
江西卫视,http://106.118.20.156:8188/rtp/239.254.201.12:6290
江西卫视,http://106.120.13.167:4022/rtp/225.1.1.9:8164
江西卫视,http://106.120.13.167:4022/udp/225.1.8.171:8166
江西卫视,http://106.59.3.158:55555/udp/239.200.201.79:8876
江西卫视,http://106.59.3.175:55555/udp/239.200.201.79:8876
江西卫视,http://111.113.89.137:2000/rtp/239.121.4.111:8648
江西卫视,http://111.162.207.134:8686/rtp/225.1.2.29:5002
江西卫视,http://111.221.137.155:44330/tsfile/live/1019_1.m3u8?key=txiptv
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
